category_path,prices,stock,active,variants,tags,avg_rating,images,legacy
"[""Clothing"", ""Men"", ""Jeans""]","[{""country"": ""FR"", ""currency"": ""USD"", ""amount"": 51.64, ""vat_rate"": 23}]","{""total"": 146, ""reserved"": 16, ""warehouses"": {""WARSAW"": 73, ""NY"": 73}}",1,"[{""sku"": ""BET-0893-0"", ""color"": ""Red"", ""size"": ""S"", ""stock"": 84}, {""sku"": ""BET-0893-1"", ""color"": ""Red"", ""size"": ""L"", ""stock"": 89}]","[""jeans"", ""Jeans"", ""JEANS"", ""sale""]",4.65,"[""https://beta-fashion.com/images/product-893-1.jpg"", ""https://beta-fashion.com/images/product-893-2.jpg""]",0
"[""Clothing"", ""Women"", ""Sweaters""]","[{""country"": ""DE"", ""currency"": ""USD"", ""amount"": 206.93, ""vat_rate"": 19}]","{""total"": 149, ""reserved"": 0, ""warehouses"": {""WARSAW"": 74, ""NY"": 75}}",0,"[{""sku"": ""BET-0894-0"", ""color"": ""Brown"", ""size"": ""XS"", ""stock"": 90}, {""sku"": ""BET-0894-1"", ""color"": ""Navy"", ""size"": ""S"", ""stock"": 85}, {""sku"": ""BET-0894-2"", ""color"": ""Grey"", ""size"": ""XS"", ""stock"": 82}]","[""sweaters"", ""Sweaters"", ""SWEATERS"", ""sale""]",3.32,"[""https://beta-fashion.com/images/product-894-1.jpg"", ""https://beta-fashion.com/images/product-894-2.jpg""]",0
"[""Clothing"", ""Kids"", ""T-Shirts""]","[{""country"": ""US"", ""currency"": ""USD"", ""amount"": 141.18, ""vat_rate"": 0}]","{""total"": 398, ""reserved"": 32, ""warehouses"": {""WARSAW"": 199, ""NY"": 199}}",1,"[{""sku"": ""BET-0895-0"", ""color"": ""Brown"", ""size"": ""M"", ""stock"": 69}, {""sku"": ""BET-0895-1"", ""color"": ""Red"", ""size"": ""M"", ""stock"": 73}, {""sku"": ""BET-0895-2"", ""color"": ""Red"", ""size"": ""XS"", ""stock"": 98}]","[""t-shirts"", ""T-shirts"", ""T-SHIRTS"", ""sale""]",4.65,"[""https://beta-fashion.com/images/product-895-1.jpg"", ""https://beta-fashion.com/images/product-895-2.jpg""]",0
"[""Clothing"", ""Women"", ""Tops""]","[{""country"": ""US"", ""currency"": ""EUR"", ""amount"": 213.92, ""vat_rate"": 0}]","{""total"": 85, ""reserved"": 16, ""warehouses"": {""WARSAW"": 42, ""NY"": 43}}",0,"[{""sku"": ""BET-0896-0"", ""color"": ""Navy"", ""size"": ""L"", ""stock"": 14}]","[""tops"", ""Tops"", ""TOPS"", ""sale""]",3.08,"[""https://beta-fashion.com/images/product-896-1.jpg"", ""https://beta-fashion.com/images/product-896-2.jpg""]",0
"[""Clothing"", ""Women"", ""Sweaters""]","[{""country"": ""PL"", ""currency"": ""USD"", ""amount"": 194.2, ""vat_rate"": 0}]","{""total"": 143, ""reserved"": 27, ""warehouses"": {""WARSAW"": 71, ""NY"": 72}}",0,"[{""sku"": ""BET-0897-0"", ""color"": ""Green"", ""size"": ""L"", ""stock"": 95}, {""sku"": ""BET-0897-1"", ""color"": ""Blue"", ""size"": ""L"", ""stock"": 77}, {""sku"": ""BET-0897-2"", ""color"": ""Black"", ""size"": ""XXL"", ""stock"": 65}]","[""sweaters"", ""Sweaters"", ""SWEATERS"", ""new""]",4.45,"[""https://beta-fashion.com/images/product-897-1.jpg"", ""https://beta-fashion.com/images/product-897-2.jpg""]",1
"[""Clothing"", ""Men"", ""Hoodies""]","[{""country"": ""US"", ""currency"": ""USD"", ""amount"": 95.22, ""vat_rate"": 19}]","{""total"": 491, ""reserved"": 22, ""warehouses"": {""WARSAW"": 245, ""NY"": 246}}",1,"[{""sku"": ""BET-0898-0"", ""color"": ""Navy"", ""size"": ""S"", ""stock"": 83}, {""sku"": ""BET-0898-1"", ""color"": ""Black"", ""size"": ""L"", ""stock"": 49}]","[""hoodies"", ""Hoodies"", ""HOODIES"", ""new""]",4.01,"[""https://beta-fashion.com/images/product-898-1.jpg"", ""https://beta-fashion.com/images/product-898-2.jpg""]",0
"[""Clothing"", ""Women"", ""Tops""]","[{""country"": ""PL"", ""currency"": ""EUR"", ""amount"": 60.67, ""vat_rate"": 23}]","{""total"": 389, ""reserved"": 56, ""warehouses"": {""WARSAW"": 194, ""NY"": 195}}",0,"[{""sku"": ""BET-0899-0"", ""color"": ""Navy"", ""size"": ""XS"", ""stock"": 32}]","[""tops"", ""Tops"", ""TOPS"", ""fashion""]",3.29,"[""https://beta-fashion.com/images/product-899-1.jpg"", ""https://beta-fashion.com/images/product-899-2.jpg""]",0
"[""Clothing"", ""Men"", ""Jeans""]","[{""country"": ""US"", ""currency"": ""USD"", ""amount"": 175.92, ""vat_rate"": 19}]","{""total"": 285, ""reserved"": 68, ""warehouses"": {""WARSAW"": 142, ""NY"": 143}}",0,"[{""sku"": ""BET-0900-0"", ""color"": ""Blue"", ""size"": ""XXL"", ""stock"": 42}]","[""jeans"", ""Jeans"", ""JEANS"", ""fashion""]",3.29,"[""https://beta-fashion.com/images/product-900-1.jpg"", ""https://beta-fashion.com/images/product-900-2.jpg""]",0
"[""Clothing"", ""Women"", ""Dresses""]","[{""country"": ""PL"", ""currency"": ""USD"", ""amount"": 104.59, ""vat_rate"": 23}]","{""total"": 49, ""reserved"": 6, ""warehouses"": {""WARSAW"": 24, ""NY"": 25}}",1,"[{""sku"": ""BET-0901-0"", ""color"": ""White"", ""size"": ""S"", ""stock"": 98}, {""sku"": ""BET-0901-1"", ""color"": ""Black"", ""size"": ""XL"", ""stock"": 70}, {""sku"": ""BET-0901-2"", ""color"": ""White"", ""size"": ""XS"", ""stock"": 84}]","[""dresses"", ""Dresses"", ""DRESSES"", ""casual""]",3.56,"[""https://beta-fashion.com/images/product-901-1.jpg"", ""https://beta-fashion.com/images/product-901-2.jpg""]",0
"[""Clothing"", ""Women"", ""Sweaters""]","[{""country"": ""FR"", ""currency"": ""EUR"", ""amount"": 70.85, ""vat_rate"": 19}]","{""total"": 333, ""reserved"": 32, ""warehouses"": {""WARSAW"": 166, ""NY"": 167}}",0,"[{""sku"": ""BET-0902-0"", ""color"": ""Navy"", ""size"": ""L"", ""stock"": 20}, {""sku"": ""BET-0902-1"", ""color"": ""Navy"", ""size"": ""XL"", ""stock"": 47}]","[""sweaters"", ""Sweaters"", ""SWEATERS"", ""new""]",3.57,"[""https://beta-fashion.com/images/product-902-1.jpg"", ""https://beta-fashion.com/images/product-902-2.jpg""]",0
"[""Clothing"", ""Men"", ""Jackets""]","[{""country"": ""FR"", ""currency"": ""PLN"", ""amount"": 222.26, ""vat_rate"": 19}]","{""total"": 398, ""reserved"": 2, ""warehouses"": {""WARSAW"": 199, ""NY"": 199}}",1,"[{""sku"": ""BET-0903-0"", ""color"": ""Red"", ""size"": ""S"", ""stock"": 6}, {""sku"": ""BET-0903-1"", ""color"": ""Navy"", ""size"": ""L"", ""stock"": 91}]","[""jackets"", ""Jackets"", ""JACKETS"", ""new""]",3.25,"[""https://beta-fashion.com/images/product-903-1.jpg"", ""https://beta-fashion.com/images/product-903-2.jpg""]",0
"[""Clothing"", ""Men"", ""Jeans""]","[{""country"": ""PL"", ""currency"": ""PLN"", ""amount"": 113.97, ""vat_rate"": 19}]","{""total"": 255, ""reserved"": 57, ""warehouses"": {""WARSAW"": 127, ""NY"": 128}}",0,"[{""sku"": ""BET-0904-0"", ""color"": ""Brown"", ""size"": ""L"", ""stock"": 47}, {""sku"": ""BET-0904-1"", ""color"": ""Green"", ""size"": ""M"", ""stock"": 86}]","[""jeans"", ""Jeans"", ""JEANS"", ""casual""]",4.45,"[""https://beta-fashion.com/images/product-904-1.jpg"", ""https://beta-fashion.com/images/product-904-2.jpg""]",1
"[""Clothing"", ""Women"", ""Tops""]","[{""country"": ""PL"", ""currency"": ""USD"", ""amount"": 182.46, ""vat_rate"": 23}]","{""total"": 119, ""reserved"": 27, ""warehouses"": {""WARSAW"": 59, ""NY"": 60}}",1,"[{""sku"": ""BET-0905-0"", ""color"": ""Green"", ""size"": ""L"", ""stock"": 71}, {""sku"": ""BET-0905-1"", ""color"": ""Brown"", ""size"": ""M"", ""stock"": 83}, {""sku"": ""BET-0905-2"", ""color"": ""Red"", ""size"": ""S"", ""stock"": 51}]","[""tops"", ""Tops"", ""TOPS"", ""new""]",3.22,"[""https://beta-fashion.com/images/product-905-1.jpg"", ""https://beta-fashion.com/images/product-905-2.jpg""]",0
"[""Clothing"", ""Kids"", ""T-Shirts""]","[{""country"": ""DE"", ""currency"": ""EUR"", ""amount"": 111.85, ""vat_rate"": 0}]","{""total"": 131, ""reserved"": 21, ""warehouses"": {""WARSAW"": 65, ""NY"": 66}}",0,"[{""sku"": ""BET-0906-0"", ""color"": ""Blue"", ""size"": ""XXL"", ""stock"": 50}, {""sku"": ""BET-0906-1"", ""color"": ""Brown"", ""size"": ""S"", ""stock"": 57}, {""sku"": ""BET-0906-2"", ""color"": ""Black"", ""size"": ""XXL"", ""stock"": 27}]","[""t-shirts"", ""T-shirts"", ""T-SHIRTS"", ""casual""]",3.55,"[""https://beta-fashion.com/images/product-906-1.jpg"", ""https://beta-fashion.com/images/product-906-2.jpg""]",0
"[""Clothing"", ""Men"", ""Jackets""]","[{""country"": ""FR"", ""currency"": ""EUR"", ""amount"": 198.74, ""vat_rate"": 0}]","{""total"": 97, ""reserved"": 13, ""warehouses"": {""WARSAW"": 48, ""NY"": 49}}",0,"[{""sku"": ""BET-0907-0"", ""color"": ""Navy"", ""size"": ""S"", ""stock"": 95}, {""sku"": ""BET-0907-1"", ""color"": ""Blue"", ""size"": ""L"", ""stock"": 41}]","[""jackets"", ""Jackets"", ""JACKETS"", ""sale""]",4.57,"[""https://beta-fashion.com/images/product-907-1.jpg"", ""https://beta-fashion.com/images/product-907-2.jpg""]",0
"[""Clothing"", ""Women"", ""Dresses""]","[{""country"": ""US"", ""currency"": ""USD"", ""amount"": 231.24, ""vat_rate"": 0}]","{""total"": 189, ""reserved"": 5, ""warehouses"": {""WARSAW"": 94, ""NY"": 95}}",1,"[{""sku"": ""BET-0908-0"", ""color"": ""Green"", ""size"": ""S"", ""stock"": 96}, {""sku"": ""BET-0908-1"", ""color"": ""Blue"", ""size"": ""S"", ""stock"": 40}]","[""dresses"", ""Dresses"", ""DRESSES"", ""sale""]",4.25,"[""https://beta-fashion.com/images/product-908-1.jpg"", ""https://beta-fashion.com/images/product-908-2.jpg""]",0
"[""Clothing"", ""Men"", ""Jeans""]","[{""country"": ""FR"", ""currency"": ""PLN"", ""amount"": 94.58, ""vat_rate"": 0}]","{""total"": 168, ""reserved"": 19, ""warehouses"": {""WARSAW"": 84, ""NY"": 84}}",0,"[{""sku"": ""BET-0909-0"", ""color"": ""Blue"", ""size"": ""S"", ""stock"": 21}]","[""jeans"", ""Jeans"", ""JEANS"", ""casual""]",4.06,"[""https://beta-fashion.com/images/product-909-1.jpg"", ""https://beta-fashion.com/images/product-909-2.jpg""]",0
"[""Clothing"", ""Women"", ""Sweaters""]","[{""country"": ""PL"", ""currency"": ""EUR"", ""amount"": 144.8, ""vat_rate"": 19}]","{""total"": 378, ""reserved"": 35, ""warehouses"": {""WARSAW"": 189, ""NY"": 189}}",1,"[{""sku"": ""BET-0910-0"", ""color"": ""Grey"", ""size"": ""XS"", ""stock"": 85}, {""sku"": ""BET-0910-1"", ""color"": ""Blue"", ""size"": ""L"", ""stock"": 13}, {""sku"": ""BET-0910-2"", ""color"": ""Black"", ""size"": ""S"", ""stock"": 49}]","[""sweaters"", ""Sweaters"", ""SWEATERS"", ""casual""]",3.95,"[""https://beta-fashion.com/images/product-910-1.jpg"", ""https://beta-fashion.com/images/product-910-2.jpg""]",0
"[""Clothing"", ""Men"", ""Hoodies""]","[{""country"": ""DE"", ""currency"": ""PLN"", ""amount"": 152.45, ""vat_rate"": 0}]","{""total"": 249, ""reserved"": 57, ""warehouses"": {""WARSAW"": 124, ""NY"": 125}}",1,"[{""sku"": ""BET-0911-0"", ""color"": ""Navy"", ""size"": ""XXL"", ""stock"": 73}]","[""hoodies"", ""Hoodies"", ""HOODIES"", ""fashion""]",4.98,"[""https://beta-fashion.com/images/product-911-1.jpg"", ""https://beta-fashion.com/images/product-911-2.jpg""]",0
"[""Clothing"", ""Men"", ""Jeans""]","[{""country"": ""US"", ""currency"": ""USD"", ""amount"": 46.71, ""vat_rate"": 19}]","{""total"": 366, ""reserved"": 50, ""warehouses"": {""WARSAW"": 183, ""NY"": 183}}",1,"[{""sku"": ""BET-0912-0"", ""color"": ""White"", ""size"": ""XXL"", ""stock"": 26}]","[""jeans"", ""Jeans"", ""JEANS"", ""fashion""]",4.42,"[""https://beta-fashion.com/images/product-912-1.jpg"", ""https://beta-fashion.com/images/product-912-2.jpg""]",1
"[""Clothing"", ""Women"", ""Dresses""]","[{""country"": ""DE"", ""currency"": ""EUR"", ""amount"": 246.14, ""vat_rate"": 19}]","{""total"": 28, ""reserved"": 6, ""warehouses"": {""WARSAW"": 14, ""NY"": 14}}",0,"[{""sku"": ""BET-0913-0"", ""color"": ""Green"", ""size"": ""M"", ""stock"": 25}]","[""dresses"", ""Dresses"", ""DRESSES"", ""fashion""]",3.98,"[""https://beta-fashion.com/images/product-913-1.jpg"", ""https://beta-fashion.com/images/product-913-2.jpg""]",0
"[""Clothing"", ""Men"", ""Jackets""]","[{""country"": ""US"", ""currency"": ""EUR"", ""amount"": 71.12, ""vat_rate"": 19}]","{""total"": 154, ""reserved"": 28, ""warehouses"": {""WARSAW"": 77, ""NY"": 77}}",0,"[{""sku"": ""BET-0914-0"", ""color"": ""Green"", ""size"": ""XS"", ""stock"": 35}, {""sku"": ""BET-0914-1"", ""color"": ""Navy"", ""size"": ""XXL"", ""stock"": 11}]","[""jackets"", ""Jackets"", ""JACKETS"", ""fashion""]",3.26,"[""https://beta-fashion.com/images/product-914-1.jpg"", ""https://beta-fashion.com/images/product-914-2.jpg""]",0
"[""Clothing"", ""Men"", ""Hoodies""]","[{""country"": ""US"", ""currency"": ""PLN"", ""amount"": 104.46, ""vat_rate"": 19}]","{""total"": 214, ""reserved"": 24, ""warehouses"": {""WARSAW"": 107, ""NY"": 107}}",1,"[{""sku"": ""BET-0915-0"", ""color"": ""Red"", ""size"": ""XXL"", ""stock"": 49}]","[""hoodies"", ""Hoodies"", ""HOODIES"", ""fashion""]",4.61,"[""https://beta-fashion.com/images/product-915-1.jpg"", ""https://beta-fashion.com/images/product-915-2.jpg""]",0
"[""Clothing"", ""Women"", ""Sweaters""]","[{""country"": ""FR"", ""currency"": ""EUR"", ""amount"": 95.4, ""vat_rate"": 19}]","{""total"": 388, ""reserved"": 33, ""warehouses"": {""WARSAW"": 194, ""NY"": 194}}",0,"[{""sku"": ""BET-0916-0"", ""color"": ""Grey"", ""size"": ""L"", ""stock"": 37}, {""sku"": ""BET-0916-1"", ""color"": ""Red"", ""size"": ""XS"", ""stock"": 58}, {""sku"": ""BET-0916-2"", ""color"": ""White"", ""size"": ""XXL"", ""stock"": 41}]","[""sweaters"", ""Sweaters"", ""SWEATERS"", ""sale""]",4.62,"[""https://beta-fashion.com/images/product-916-1.jpg"", ""https://beta-fashion.com/images/product-916-2.jpg""]",0
"[""Clothing"", ""Women"", ""Dresses""]","[{""country"": ""PL"", ""currency"": ""USD"", ""amount"": 56.62, ""vat_rate"": 0}]","{""total"": 98, ""reserved"": 18, ""warehouses"": {""WARSAW"": 49, ""NY"": 49}}",1,"[{""sku"": ""BET-0917-0"", ""color"": ""White"", ""size"": ""XS"", ""stock"": 2}]","[""dresses"", ""Dresses"", ""DRESSES"", ""sale""]",4.74,"[""https://beta-fashion.com/images/product-917-1.jpg"", ""https://beta-fashion.com/images/product-917-2.jpg""]",1
"[""Clothing"", ""Women"", ""Dresses""]","[{""country"": ""PL"", ""currency"": ""EUR"", ""amount"": 162.14, ""vat_rate"": 19}]","{""total"": 343, ""reserved"": 42, ""warehouses"": {""WARSAW"": 171, ""NY"": 172}}",0,"[{""sku"": ""BET-0918-0"", ""color"": ""White"", ""size"": ""XL"", ""stock"": 16}, {""sku"": ""BET-0918-1"", ""color"": ""Black"", ""size"": ""XXL"", ""stock"": 18}, {""sku"": ""BET-0918-2"", ""color"": ""Grey"", ""size"": ""XXL"", ""stock"": 11}]","[""dresses"", ""Dresses"", ""DRESSES"", ""new""]",4.44,"[""https://beta-fashion.com/images/product-918-1.jpg"", ""https://beta-fashion.com/images/product-918-2.jpg""]",0
"[""Clothing"", ""Women"", ""Dresses""]","[{""country"": ""US"", ""currency"": ""PLN"", ""amount"": 201.02, ""vat_rate"": 0}]","{""total"": 127, ""reserved"": 3, ""warehouses"": {""WARSAW"": 63, ""NY"": 64}}",1,"[{""sku"": ""BET-0919-0"", ""color"": ""White"", ""size"": ""L"", ""stock"": 42}, {""sku"": ""BET-0919-1"", ""color"": ""Grey"", ""size"": ""L"", ""stock"": 26}, {""sku"": ""BET-0919-2"", ""color"": ""Navy"", ""size"": ""XL"", ""stock"": 91}]","[""dresses"", ""Dresses"", ""DRESSES"", ""new""]",3.58,"[""https://beta-fashion.com/images/product-919-1.jpg"", ""https://beta-fashion.com/images/product-919-2.jpg""]",0
"[""Clothing"", ""Men"", ""Hoodies""]","[{""country"": ""FR"", ""currency"": ""USD"", ""amount"": 134.28, ""vat_rate"": 0}]","{""total"": 110, ""reserved"": 6, ""warehouses"": {""WARSAW"": 55, ""NY"": 55}}",0,"[{""sku"": ""BET-0920-0"", ""color"": ""Blue"", ""size"": ""XL"", ""stock"": 74}, {""sku"": ""BET-0920-1"", ""color"": ""Grey"", ""size"": ""XXL"", ""stock"": 16}]","[""hoodies"", ""Hoodies"", ""HOODIES"", ""sale""]",3.37,"[""https://beta-fashion.com/images/product-920-1.jpg"", ""https://beta-fashion.com/images/product-920-2.jpg""]",0
"[""Clothing"", ""Men"", ""Jeans""]","[{""country"": ""PL"", ""currency"": ""USD"", ""amount"": 107.75, ""vat_rate"": 23}]","{""total"": 171, ""reserved"": 38, ""warehouses"": {""WARSAW"": 85, ""NY"": 86}}",0,"[{""sku"": ""BET-0921-0"", ""color"": ""Red"", ""size"": ""S"", ""stock"": 55}, {""sku"": ""BET-0921-1"", ""color"": ""Red"", ""size"": ""M"", ""stock"": 95}]","[""jeans"", ""Jeans"", ""JEANS"", ""new""]",4.31,"[""https://beta-fashion.com/images/product-921-1.jpg"", ""https://beta-fashion.com/images/product-921-2.jpg""]",0
"[""Clothing"", ""Accessories"", ""Caps""]","[{""country"": ""DE"", ""currency"": ""USD"", ""amount"": 30.19, ""vat_rate"": 0}]","{""total"": 272, ""reserved"": 44, ""warehouses"": {""WARSAW"": 136, ""NY"": 136}}",1,"[{""sku"": ""BET-0922-0"", ""color"": ""Black"", ""size"": ""XL"", ""stock"": 97}, {""sku"": ""BET-0922-1"", ""color"": ""Brown"", ""size"": ""XS"", ""stock"": 87}, {""sku"": ""BET-0922-2"", ""color"": ""Navy"", ""size"": ""XS"", ""stock"": 96}]","[""caps"", ""Caps"", ""CAPS"", ""sale""]",4.18,"[""https://beta-fashion.com/images/product-922-1.jpg"", ""https://beta-fashion.com/images/product-922-2.jpg""]",0
"[""Clothing"", ""Men"", ""Jeans""]","[{""country"": ""US"", ""currency"": ""EUR"", ""amount"": 76.67, ""vat_rate"": 19}]","{""total"": 250, ""reserved"": 22, ""warehouses"": {""WARSAW"": 125, ""NY"": 125}}",0,"[{""sku"": ""BET-0923-0"", ""color"": ""Navy"", ""size"": ""M"", ""stock"": 64}, {""sku"": ""BET-0923-1"", ""color"": ""Red"", ""size"": ""L"", ""stock"": 41}, {""sku"": ""BET-0923-2"", ""color"": ""Grey"", ""size"": ""S"", ""stock"": 76}]","[""jeans"", ""Jeans"", ""JEANS"", ""new""]",4.38,"[""https://beta-fashion.com/images/product-923-1.jpg"", ""https://beta-fashion.com/images/product-923-2.jpg""]",0
"[""Clothing"", ""Women"", ""Sweaters""]","[{""country"": ""FR"", ""currency"": ""PLN"", ""amount"": 91.23, ""vat_rate"": 19}]","{""total"": 257, ""reserved"": 59, ""warehouses"": {""WARSAW"": 128, ""NY"": 129}}",1,"[{""sku"": ""BET-0924-0"", ""color"": ""Blue"", ""size"": ""S"", ""stock"": 95}, {""sku"": ""BET-0924-1"", ""color"": ""Brown"", ""size"": ""L"", ""stock"": 4}]","[""sweaters"", ""Sweaters"", ""SWEATERS"", ""new""]",3.76,"[""https://beta-fashion.com/images/product-924-1.jpg"", ""https://beta-fashion.com/images/product-924-2.jpg""]",0
"[""Clothing"", ""Men"", ""Jackets""]","[{""country"": ""FR"", ""currency"": ""PLN"", ""amount"": 18.28, ""vat_rate"": 23}]","{""total"": 483, ""reserved"": 22, ""warehouses"": {""WARSAW"": 241, ""NY"": 242}}",1,"[{""sku"": ""BET-0925-0"", ""color"": ""Blue"", ""size"": ""S"", ""stock"": 13}]","[""jackets"", ""Jackets"", ""JACKETS"", ""sale""]",3.94,"[""https://beta-fashion.com/images/product-925-1.jpg"", ""https://beta-fashion.com/images/product-925-2.jpg""]",0
"[""Clothing"", ""Accessories"", ""Caps""]","[{""country"": ""DE"", ""currency"": ""USD"", ""amount"": 20.09, ""vat_rate"": 19}]","{""total"": 101, ""reserved"": 9, ""warehouses"": {""WARSAW"": 50, ""NY"": 51}}",1,"[{""sku"": ""BET-0926-0"", ""color"": ""Red"", ""size"": ""S"", ""stock"": 25}, {""sku"": ""BET-0926-1"", ""color"": ""Navy"", ""size"": ""XL"", ""stock"": 93}, {""sku"": ""BET-0926-2"", ""color"": ""Navy"", ""size"": ""L"", ""stock"": 56}]","[""caps"", ""Caps"", ""CAPS"", ""new""]",4.94,"[""https://beta-fashion.com/images/product-926-1.jpg"", ""https://beta-fashion.com/images/product-926-2.jpg""]",0
"[""Clothing"", ""Men"", ""Hoodies""]","[{""country"": ""DE"", ""currency"": ""USD"", ""amount"": 30.72, ""vat_rate"": 19}]","{""total"": 381, ""reserved"": 61, ""warehouses"": {""WARSAW"": 190, ""NY"": 191}}",1,"[{""sku"": ""BET-0927-0"", ""color"": ""Red"", ""size"": ""S"", ""stock"": 31}, {""sku"": ""BET-0927-1"", ""color"": ""Navy"", ""size"": ""S"", ""stock"": 54}, {""sku"": ""BET-0927-2"", ""color"": ""Navy"", ""size"": ""XS"", ""stock"": 40}]","[""hoodies"", ""Hoodies"", ""HOODIES"", ""new""]",4.26,"[""https://beta-fashion.com/images/product-927-1.jpg"", ""https://beta-fashion.com/images/product-927-2.jpg""]",0
"[""Clothing"", ""Women"", ""Sweaters""]","[{""country"": ""US"", ""currency"": ""EUR"", ""amount"": 45.42, ""vat_rate"": 19}]","{""total"": 194, ""reserved"": 46, ""warehouses"": {""WARSAW"": 97, ""NY"": 97}}",1,"[{""sku"": ""BET-0928-0"", ""color"": ""Blue"", ""size"": ""M"", ""stock"": 73}, {""sku"": ""BET-0928-1"", ""color"": ""Navy"", ""size"": ""XS"", ""stock"": 3}]","[""sweaters"", ""Sweaters"", ""SWEATERS"", ""casual""]",3.83,"[""https://beta-fashion.com/images/product-928-1.jpg"", ""https://beta-fashion.com/images/product-928-2.jpg""]",0
"[""Clothing"", ""Women"", ""Tops""]","[{""country"": ""DE"", ""currency"": ""EUR"", ""amount"": 69.86, ""vat_rate"": 19}]","{""total"": 344, ""reserved"": 60, ""warehouses"": {""WARSAW"": 172, ""NY"": 172}}",0,"[{""sku"": ""BET-0929-0"", ""color"": ""Green"", ""size"": ""XL"", ""stock"": 43}, {""sku"": ""BET-0929-1"", ""color"": ""Grey"", ""size"": ""S"", ""stock"": 42}]","[""tops"", ""Tops"", ""TOPS"", ""new""]",4.63,"[""https://beta-fashion.com/images/product-929-1.jpg"", ""https://beta-fashion.com/images/product-929-2.jpg""]",0
"[""Clothing"", ""Women"", ""Tops""]","[{""country"": ""FR"", ""currency"": ""EUR"", ""amount"": 125.39, ""vat_rate"": 0}]","{""total"": 180, ""reserved"": 32, ""warehouses"": {""WARSAW"": 90, ""NY"": 90}}",0,"[{""sku"": ""BET-0930-0"", ""color"": ""Brown"", ""size"": ""S"", ""stock"": 80}]","[""tops"", ""Tops"", ""TOPS"", ""fashion""]",4.06,"[""https://beta-fashion.com/images/product-930-1.jpg"", ""https://beta-fashion.com/images/product-930-2.jpg""]",0
"[""Clothing"", ""Kids"", ""T-Shirts""]","[{""country"": ""DE"", ""currency"": ""USD"", ""amount"": 120.63, ""vat_rate"": 0}]","{""total"": 425, ""reserved"": 35, ""warehouses"": {""WARSAW"": 212, ""NY"": 213}}",1,"[{""sku"": ""BET-0931-0"", ""color"": ""Blue"", ""size"": ""M"", ""stock"": 100}, {""sku"": ""BET-0931-1"", ""color"": ""Black"", ""size"": ""L"", ""stock"": 32}, {""sku"": ""BET-0931-2"", ""color"": ""Grey"", ""size"": ""XXL"", ""stock"": 1}]","[""t-shirts"", ""T-shirts"", ""T-SHIRTS"", ""fashion""]",4.65,"[""https://beta-fashion.com/images/product-931-1.jpg"", ""https://beta-fashion.com/images/product-931-2.jpg""]",0
